TV,Radio,Social Media,Influencer
59.0,17.21377371,3.625658422,Micro
81.0,28.10521,5.05968854,Micro
20.0,6.460315841,1.391487958,Micro
16.0,1.342911026,2.244921251,Mega
32.0,16.29046631,5.212856081,Mega
54.0,10.7247493,0.3426558,Mega
63.0,23.56384635,7.89715201,Macro
53.0,12.07008908,1.852175612,Mega
46.0,19.46702048,1.145521306,Micro
81.0,32.48179976,5.065837233,Macro
99.0,33.87824351,8.091610987,Mega
59.0,19.70210755,3.903538448,Nano
67.0,18.27604405,2.348785403,Micro
38.0,12.06842573,0.85156322,Macro
97.0,35.15147481,10.61089545,Mega
15.0,8.592102996,4.880310779,Mega
91.0,25.30746615,3.608188794,Macro
68.0,29.8927411,6.096743741,Mega
56.0,14.68210758,3.733367354,Micro
16.0,5.33194285,0.326301556,Macro
55.0,13.81363025,3.245540816,Mega
45.0,17.0231992,1.057001575,Mega
66.0,26.44214863,3.116634564,Nano
89.0,31.37888985,3.74603739,Mega
82.0,28.51798649,5.24218225,Nano
35.0,19.15649829,3.724764606,Macro
21.0,6.397648245,0.151215719,Nano
85.0,31.86497083,5.081795137,Micro
59.0,16.64673559,6.234787461,Mega
56.0,25.27608704,3.239265214,Mega
28.0,2.208500547,1.329471082,Macro
88.0,34.75140749,3.520735816,Mega
39.0,8.027424156,3.780097613,Mega
96.0,37.00648765,7.150101013,Mega
65.0,27.45177105,4.551897382,Macro
15.0,4.49022906,3.840346443,Macro
46.0,14.39237842,1.240397092,Micro
40.0,9.006915909,1.575542558,Macro
56.0,12.97856308,1.005704299,Macro
61.0,18.97689884,2.309437067,Mega
90.0,24.509163,5.201518953,Nano
58.0,12.19180528,1.666526752,Nano
10.0,2.60914311,2.819618562,Micro
39.0,14.37870711,2.671230095,Micro
18.0,10.86748903,0.690997745,Macro
21.0,10.57592766,1.063323097,Nano
29.0,7.868453405,1.960643728,Nano
60.0,21.84186431,5.092528304,Macro
43.0,10.36532832,2.844228834,Macro
66.0,23.9153958,3.955480444,Mega
61.0,20.91410383,1.168951922,Micro
85.0,40.19445822,5.326762155,Macro
42.0,12.81137191,2.234517357,Mega
90.0,32.75641678,1.581845181,Macro
64.0,20.53317132,4.245637001,Micro
84.0,26.76644607,3.817537409,Mega
91.0,29.89437658,5.836856118,Macro
48.0,26.55069861,6.375071446,Macro
49.0,21.10566879,7.20966175,Mega
100.0,31.35903037,6.512735644,Macro
29.0,4.952167506,0.015178191,Macro
40.0,8.565813523,0.975294751,Micro
51.0,27.16698915,1.952594516,Micro
19.0,3.562325119,1.729921479,Nano
43.0,15.03138623,0.742116974,Mega
96.0,33.28958396,6.573732291,Micro
83.0,34.28141179,8.697487404,Nano
34.0,18.15111996,3.103474045,Micro
21.0,5.777996595,0.342541946,Mega
28.0,4.51613662,2.92255466,Nano
88.0,26.8080032,5.01968692,Nano
63.0,20.34360352,2.500255148,Macro
44.0,16.48492471,1.282186653,Micro
26.0,10.27052279,1.711637177,Mega
85.0,32.11478337,6.307491644,Nano
22.0,0.215380634,2.2912306,Macro
54.0,13.09647398,1.75071503,Mega
43.0,14.23410457,7.556928483,Nano
33.0,11.22418965,5.585571387,Mega
41.0,7.143984704,1.185990305,Mega
43.0,13.20914931,1.987019937,Mega
15.0,1.724488258,2.238012224,Micro
73.0,20.74650679,1.918559126,Macro
96.0,32.89164931,2.377670015,Nano
33.0,8.183954068,0.147169499,Nano
95.0,26.72353586,3.600530083,Mega
55.0,20.69486154,3.953574081,Nano
14.0,9.102133973,0.114328704,Micro
87.0,31.07122783,4.894238959,Nano
100.0,32.57274847,5.430991677,Micro
72.0,17.98193992,1.675082402,Micro
75.0,23.62623841,6.199769157,Mega
17.0,0.000683948,0.672619169,Nano
15.0,1.446983796,2.921059933,Micro
69.0,21.53031815,0.808431096,Macro
87.0,35.64589864,5.481844244,Macro
69.0,20.72249672,1.677068517,Mega
27.0,4.701938982,2.075231234,Macro
59.0,8.856135087,3.232468215,Nano
23.0,3.424421953,1.254887329,Nano
18.0,1.481611067,2.321315362,Nano
54.0,18.12225321,6.685431919,Nano
37.0,16.22896033,1.856518043,Nano
13.0,7.444383355,5.103530387,Nano
29.0,14.54674449,1.244351752,Nano
85.0,26.31262933,3.527462273,Mega
27.0,2.838152223,0.755762023,Nano
38.0,17.84312218,2.009779488,Micro
34.0,7.110267429,3.588867403,Mega
52.0,12.8135709,3.97040315,Micro
84.0,28.45135602,2.841499055,Nano
43.0,17.1361121,3.371310994,Mega
89.0,26.70268754,3.575561714,Micro
27.0,14.0173457,2.473259935,Macro
25.0,12.54018005,1.757871648,Nano
56.0,17.73673383,2.094383195,Micro
68.0,22.38968684,1.506105779,Micro
50.0,16.07391542,2.133291153,Micro
64.0,10.93089931,3.085375073,Mega
88.0,29.43758471,5.523007979,Micro
89.0,29.61754574,4.126546307,Micro
90.0,30.45575787,4.061587268,Macro
28.0,7.492119318,1.454800109,Nano
86.0,21.64940648,0.404270733,Nano
87.0,25.71992906,4.324441808,Mega
86.0,22.55656827,3.67613635,Mega
51.0,23.28772776,6.650243242,Mega
74.0,20.71704181,3.564433801,Nano
64.0,17.73913594,7.069535685,Mega
85.0,29.38321484,5.319155045,Macro
69.0,26.58051398,5.179786502,Mega
54.0,17.47277703,1.477320945,Macro
43.0,18.7292892,2.593969187,Macro
70.0,28.11519313,5.700976365,Macro
87.0,29.11492788,6.434981931,Nano
32.0,16.82166633,1.585219121,Micro
80.0,24.55463481,4.832325799,Micro
70.0,28.84317427,5.226574958,Macro
48.0,12.73575034,0.021272948,Nano
22.0,8.781468479,5.393660696,Mega
75.0,32.4386176,4.859321808,Micro
35.0,15.93153303,4.551268618,Mega
65.0,22.50506462,6.523355861,Macro
80.0,26.81982599,0.700882001,Mega
33.0,11.50253176,2.911123858,Micro
30.0,10.83082132,3.734457823,Macro
57.0,24.12221974,5.012811682,Macro
46.0,13.43845073,1.228182851,Mega
92.0,27.96234205,7.395202068,Mega
77.0,16.07402028,2.696286698,Nano
15.0,3.636114603,0.732190448,Micro
76.0,34.12497308,5.948489204,Mega
28.0,5.313706473,2.473598787,Nano
84.0,30.18997846,3.43325727,Nano
56.0,16.76213505,5.647998207,Mega
40.0,13.82530357,4.07349775,Nano
16.0,2.452537089,0.865971168,Macro
18.0,9.71688467,1.20773669,Nano
16.0,2.181141862,0.316356235,Nano
67.0,20.08171295,0.884518198,Macro
80.0,29.71334143,2.22160046,Micro
10.0,0.858809909,3.621606085,Mega
92.0,36.90254427,7.630973429,Nano
82.0,24.48892201,2.559907081,Nano
72.0,25.93209391,0.237228908,Mega
86.0,24.31804069,4.732207886,Mega
32.0,8.459387308,0.474236007,Mega
92.0,40.73698967,4.636563904,Nano
96.0,32.57632596,4.849638451,Nano
60.0,29.91466827,7.566088234,Macro
70.0,17.06761498,3.299867282,Macro
54.0,15.69645629,3.306405925,Macro
23.0,7.152598827,2.853751524,Mega
19.0,4.71875797,1.231213712,Nano
83.0,32.83596609,5.757350405,Nano
57.0,11.27077509,0.489079881,Nano
80.0,31.5992473,5.409547295,Mega
32.0,17.01194371,2.682326269,Micro
35.0,16.29976047,0.058387425,Macro
54.0,26.53273409,4.434096476,Nano
45.0,17.94359103,0.169790571,Macro
17.0,11.16675392,2.370877592,Macro
29.0,8.594467237,6.259991431,Macro
82.0,32.4234128,5.912088386,Nano
66.0,22.15855916,2.197680767,Macro
84.0,24.84851521,1.84106861,Micro
36.0,14.16404637,0.497245703,Macro
57.0,17.50937376,3.912910486,Macro
50.0,23.42542742,1.702195369,Mega
88.0,25.62127221,4.608967452,Mega
54.0,11.11754521,2.865084871,Nano
31.0,7.682984504,1.443827375,Nano
10.0,3.986323355,0.030038227,Macro
83.0,28.35233604,3.111934148,Macro
43.0,18.68496658,1.243232714,Nano
20.0,0.34573089,0.787325148,Micro
46.0,19.57509597,4.310967846,Macro
25.0,7.100091534,1.5936932,Macro
93.0,33.05945096,5.78929841,Micro
93.0,32.53845535,5.331902545,Macro
35.0,14.30888641,1.266797266,Mega
58.0,20.50407599,3.431358073,Mega
15.0,0.233438486,0.44392485,Micro
43.0,14.86636304,1.188064861,Micro
40.0,18.378401,1.320080106,Mega
43.0,13.99501231,0.845058595,Nano
64.0,25.90099361,4.113418096,Macro
92.0,32.50731066,6.995889112,Nano
11.0,3.634930909,1.388209091,Macro
67.0,23.74360068,2.231237256,Micro
51.0,20.1474308,4.116821554,Nano
46.0,18.54842127,2.45558294,Nano
40.0,5.283799574,0.056516876,Nano
55.0,21.06207556,3.82003968,Micro
14.0,5.736636694,1.232054121,Macro
15.0,2.797290618,4.83886776,Nano
85.0,27.47012019,5.023978417,Nano
89.0,39.10625599,8.950138985,Macro
66.0,34.39442709,3.764872969,Mega
87.0,36.78144812,5.944544971,Micro
25.0,7.340897283,3.250947615,Micro
87.0,34.45287378,5.827060764,Mega
21.0,9.169823519,0.067278862,Nano
94.0,30.97274726,3.950369298,Macro
30.0,4.328535678,0.477257281,Micro
14.0,4.643175727,0.637375788,Micro
55.0,19.95572923,5.245123382,Micro
48.0,10.37404092,2.612899858,Micro
28.0,15.02799004,2.260928448,Nano
80.0,32.87300062,3.930685527,Macro
32.0,5.58329736,1.811827945,Mega
21.0,3.580580052,0.165207857,Macro
80.0,27.73499051,5.223389145,Nano
38.0,14.03210293,0.298856444,Macro
30.0,13.41725958,6.440215299,Micro
81.0,27.47028369,1.607618125,Micro
59.0,19.34086431,1.602340512,Micro
21.0,2.93712643,1.585800545,Macro
72.0,26.93997283,2.332437144,Macro
96.0,36.92625445,8.933148973,Micro
75.0,19.52474885,2.011565642,Micro
69.0,12.36276951,1.544761417,Micro
95.0,27.60890998,5.965674717,Micro
85.0,27.11256453,5.223855748,Mega
55.0,16.34726096,1.401877027,Micro
54.0,16.17955891,2.089970315,Micro
77.0,27.55608572,7.176764184,Mega
59.0,20.68293062,1.912705682,Nano
63.0,19.33340894,6.70398406,Nano
68.0,32.64512772,3.405064622,Nano
23.0,15.98558312,6.713201271,Macro
62.0,13.68365047,2.722705333,Micro
100.0,28.65671877,3.518439608,Macro
98.0,30.95609029,8.511028129,Micro
48.0,23.00852362,0.325432503,Micro
55.0,16.935831,6.276924491,Mega
99.0,28.76670512,5.585103137,Macro
74.0,21.99112418,0.877580707,Micro
41.0,14.81924744,6.158927918,Nano
70.0,23.02194895,8.345155386,Micro
61.0,9.879165582,1.436028111,Nano
83.0,23.74402735,3.853397609,Macro
77.0,25.46734474,1.829690923,Mega
89.0,27.81948029,5.228492402,Mega
14.0,3.492288507,1.662926385,Micro
35.0,16.58991748,2.529490549,Mega
96.0,37.6626967,6.313926027,Macro
86.0,40.5572006,3.490643013,Micro
13.0,2.584810224,0.337156459,Nano
31.0,12.22596591,0.397207276,Macro
56.0,20.84734986,4.647692649,Mega
44.0,14.63163885,0.635238342,Nano
37.0,8.823525102,3.405839489,Mega
90.0,28.16502069,6.91914746,Mega
67.0,32.88272902,3.497704311,Nano
53.0,24.63674178,3.396340616,Macro
51.0,16.1902616,7.97216452,Mega
14.0,2.359354088,1.141379612,Micro
44.0,20.73054448,7.469616948,Micro
57.0,17.94192007,3.090308169,Mega
72.0,26.44800535,3.509245812,Micro
23.0,9.024577462,3.276219428,Mega
45.0,25.54478363,4.020040406,Mega
23.0,16.62502162,0.612275984,Nano
84.0,22.23462227,4.066662577,Mega
81.0,29.25634134,6.17428655,Mega
50.0,9.960473773,0.904872702,Micro
26.0,12.88857643,4.686955087,Micro
50.0,11.75894464,0.697241088,Micro
95.0,25.72170247,3.653918832,Micro
62.0,17.83636305,3.980693917,Micro
72.0,22.66567386,5.289217664,Micro
50.0,21.86344116,5.987261805,Nano
65.0,13.28316032,1.042497914,Nano
90.0,33.54395616,7.805689746,Nano
71.0,21.68478521,4.362889043,Mega
45.0,14.29397472,1.906690103,Macro
31.0,13.19716034,2.334421349,Nano
11.0,7.322336297,1.174883484,Micro
41.0,11.74088996,1.639608836,Mega
92.0,29.64528436,2.641853177,Macro
34.0,12.36083061,5.470915563,Mega
50.0,15.52955419,0.660165772,Nano
20.0,14.14182146,1.024806177,Macro
43.0,13.56684889,1.31683429,Nano
75.0,27.69457686,6.330322063,Mega
41.0,10.00619167,2.910335869,Mega
45.0,11.70794329,3.509534146,Nano
21.0,7.046414004,0.056054843,Macro
86.0,27.14817277,4.409399375,Nano
90.0,32.71166164,4.755053057,Micro
63.0,23.04076574,5.078547759,Micro
45.0,16.92875024,0.551052977,Micro
80.0,32.53584218,4.741996361,Micro
24.0,10.79356441,2.557924297,Mega
76.0,21.01323375,3.657839506,Micro
50.0,29.05558455,6.136696879,Macro
59.0,28.88785755,5.388404394,Micro
46.0,8.066799135,0.508134517,Micro
65.0,23.57866143,2.856656795,Mega
58.0,14.39177935,1.226266329,Micro
34.0,6.795985626,5.336991084,Macro
21.0,8.648684909,6.921289406,Nano
23.0,0.841225477,0.663195999,Mega
58.0,22.8094174,6.16708512,Nano
99.0,34.51295267,4.817666841,Macro
11.0,15.25965583,1.938091205,Micro
60.0,16.09839899,2.896231565,Nano
46.0,6.828532561,4.305234817,Macro
15.0,6.44424657,3.416422707,Macro
49.0,24.87104934,5.036281432,Nano
46.0,14.19276133,5.080543358,Micro
60.0,22.0455874,0.180601963,Mega
95.0,26.64284202,6.894241261,Macro
92.0,36.2813941,7.693023889,Mega
44.0,11.90949864,3.863594664,Mega
99.0,37.95497728,3.772530977,Nano
46.0,22.09302415,3.789152807,Macro
61.0,27.24136991,4.250422344,Nano
36.0,10.86043151,0.898713087,Micro
100.0,39.52324828,9.351920567,Micro
28.0,12.1401328,5.189186344,Macro
18.0,9.845450771,3.252628408,Mega
52.0,9.837592493,2.080182174,Macro
83.0,37.71626504,4.007700088,Macro
68.0,26.99061065,2.552594587,Macro
70.0,17.89838701,2.524896129,Micro
50.0,21.17480421,4.486404533,Macro
48.0,18.08395137,3.041877866,Micro
15.0,13.56012868,3.317589703,Mega
76.0,28.58653295,8.637168807,Nano
92.0,34.75861536,3.828845154,Nano
25.0,1.833772485,1.466704533,Macro
61.0,16.13495534,3.038417797,Macro
86.0,30.72875275,3.691274704,Macro
11.0,0.491153398,1.505058922,Micro
67.0,23.6283028,4.805357168,Mega
85.0,29.91287893,5.690365858,Nano
55.0,10.8373,2.078602242,Micro
29.0,12.05821148,2.638573422,Nano
34.0,0.226326491,2.372705624,Nano
51.0,20.12090649,3.424064454,Nano
35.0,16.17611461,2.801679964,Mega
70.0,22.9508713,5.688322892,Mega
21.0,11.16659227,1.464148126,Macro
49.0,15.4419208,0.064057634,Mega
11.0,0.401648899,1.160768013,Nano
32.0,0.084174691,0.64327624,Mega
31.0,8.843924649,0.104810858,Micro
19.0,12.66996639,1.461187917,Mega
81.0,24.06207496,1.540092049,Nano
14.0,17.13933034,1.23397456,Mega
44.0,19.87737672,2.927407367,Mega
32.0,10.83204359,5.108585918,Mega
54.0,26.81127265,7.62812867,Mega
21.0,2.669395217,1.602543732,Nano
31.0,16.8762305,1.04950058,Macro
96.0,32.60250268,0.539458042,Micro
46.0,12.8045883,0.403183606,Macro
79.0,21.06477438,7.17742182,Micro
100.0,39.30321723,7.077221972,Micro
20.0,14.68531892,2.331899828,Mega
70.0,18.75537671,4.499500158,Micro
61.0,27.20162635,6.320749317,Nano
47.0,10.45375486,0.938999298,Nano
70.0,24.30970927,2.404004508,Mega
17.0,9.736331095,0.598563708,Micro
84.0,27.30421498,6.617741832,Macro
21.0,1.505943316,2.438904189,Mega
58.0,18.24844637,0.464631537,Macro
28.0,8.992457813,3.349611025,Mega
60.0,23.53730258,4.940351212,Micro
100.0,38.47062883,5.793620023,Macro
91.0,30.72941231,8.1039854,Nano
63.0,21.84654391,2.64241023,Macro
18.0,8.477135293,0.608817354,Mega
40.0,14.40248296,2.874709242,Micro
62.0,17.0374692,1.778592176,Mega
45.0,10.97413389,0.165895992,Macro
89.0,36.77792785,3.933795213,Micro
33.0,16.56795456,3.220240342,Nano
78.0,23.73785644,7.551389095,Nano
72.0,29.09432783,4.46136209,Macro
16.0,5.765646389,1.595524725,Micro
36.0,14.41288029,3.113926336,Mega
72.0,30.36493938,5.110394334,Mega
13.0,9.237764567,2.409567204,Mega
47.0,17.98768499,4.832000332,Mega
34.0,20.27248327,4.340842223,Mega
65.0,22.56391988,7.395603642,Mega
59.0,10.57227241,0.978358792,Macro
20.0,7.325061924,1.587892055,Nano
14.0,7.442168644,1.954879928,Micro
58.0,20.92488055,6.059807429,Micro
93.0,30.45012602,2.841142764,Nano
75.0,32.98398494,5.622825529,Nano
53.0,24.25593991,3.567089593,Micro
53.0,19.36161231,1.654827873,Nano
88.0,26.89087788,5.091676018,Mega
17.0,10.32892552,0.22490442,Micro
78.0,28.7304925,5.352241057,Macro
78.0,23.80959139,1.915047092,Nano
25.0,3.894421609,1.756190542,Micro
44.0,12.6133501,2.000279606,Micro
47.0,27.98651144,5.474037323,Macro
100.0,25.97867746,3.80746456,Mega
56.0,16.82069081,2.86187438,Micro
26.0,4.949507518,0.508675133,Macro
24.0,7.544702793,2.339837083,Mega
49.0,7.870960618,4.867663371,Micro
69.0,22.99736022,5.937954803,Macro
99.0,35.34863664,3.077833251,Micro
35.0,7.820341463,0.16292609,Micro
10.0,3.493645464,0.455395626,Nano
93.0,29.30608808,2.303326934,Micro
62.0,29.39688348,4.153702921,Nano
95.0,25.54636769,1.963490079,Micro
46.0,17.79013454,4.117631989,Micro
96.0,27.15106798,3.544254764,Macro
63.0,21.7928057,0.393588978,Nano
17.0,1.161547765,0.126207259,Nano
33.0,16.10664487,0.423792124,Mega
41.0,6.723993053,2.762772605,Nano
69.0,20.31132319,2.926078332,Macro
85.0,34.1858967,3.882799492,Macro
11.0,4.512800943,2.2934618,Nano
65.0,17.07409018,1.832808412,Micro
35.0,9.497455756,2.826741899,Macro
55.0,16.4816156,3.267172118,Macro
94.0,30.87615447,7.201351187,Nano
35.0,14.82454522,1.765247886,Nano
28.0,18.40492335,2.688172679,Nano
29.0,6.870957676,0.228259393,Mega
48.0,12.10869182,0.745238723,Macro
97.0,34.03091596,4.107471029,Mega
81.0,36.01062277,9.307983043,Micro
46.0,15.73424826,3.670681166,Mega
94.0,27.08974013,1.867946948,Nano
54.0,12.96108964,2.336084992,Micro
50.0,15.86048486,2.900916224,Nano
84.0,27.93352343,3.978525877,Macro
16.0,10.08901804,1.471514796,Nano
35.0,11.70660872,1.951565452,Macro
74.0,28.296297,5.03540586,Nano
84.0,25.52112396,6.982196583,Micro
85.0,28.16013453,5.626379201,Micro
73.0,33.44696021,5.205860619,Mega
25.0,8.466518679,0.64854834,Mega
88.0,23.86766113,5.853575844,Micro
48.0,14.59080695,0.457234705,Mega
26.0,12.59696072,2.103348433,Micro
81.0,32.00621358,5.572236777,Nano
17.0,1.437546273,0.175893869,Nano
51.0,19.80563998,1.57626412,Macro
41.0,18.82047294,2.036738638,Micro
10.0,6.492418979,1.307754019,Micro
19.0,5.455547294,1.025903363,Nano
84.0,23.97771882,4.967358267,Micro
28.0,9.969769741,5.801150248,Macro
98.0,34.89357897,6.591226551,Nano
36.0,11.45063644,0.383865663,Mega
77.0,31.94357839,4.004854458,Micro
80.0,18.78109394,4.054434455,Micro
90.0,14.39599154,0.895646184,Nano
77.0,27.15924867,6.883559609,Nano
73.0,17.20243034,5.265145607,Mega
53.0,14.34088963,1.005351601,Nano
44.0,16.91203429,4.034660177,Macro
44.0,17.26939778,4.424545391,Micro
43.0,9.48733807,1.971801126,Mega
78.0,35.56822382,2.832450089,Macro
42.0,10.5955477,2.411606792,Mega
33.0,5.338710726,2.31694426,Macro
78.0,15.73486797,0.509432226,Macro
72.0,25.9071224,4.715780067,Micro
49.0,11.1856596,1.117540683,Nano
80.0,34.56254581,6.122002938,Macro
38.0,19.20198497,2.827452097,Mega
55.0,24.07212451,5.369232218,Macro
80.0,25.7239637,4.586275674,Mega
38.0,7.908774227,0.143314224,Micro
20.0,13.07810577,0.249820404,Mega
63.0,24.33760554,3.647264547,Mega
74.0,29.20318144,5.343637998,Mega
62.0,23.55330281,5.89293156,Macro
97.0,38.17272809,5.546782045,Micro
43.0,11.96907259,5.149783609,Macro
26.0,11.36433328,1.521586172,Macro
51.0,18.27354261,4.86975182,Nano
45.0,23.88271762,3.316917257,Nano
55.0,18.58636671,2.324645797,Mega
61.0,15.96956521,1.950999733,Macro
60.0,17.8876588,4.215976155,Macro
48.0,15.19533858,0.735757833,Nano
29.0,20.19454619,4.263712907,Macro
15.0,3.49629277,3.055316636,Mega
10.0,5.592288963,1.396276425,Mega
56.0,14.65286853,2.096605189,Mega
36.0,19.40384887,3.950262553,Micro
21.0,2.126632572,1.771582974,Micro
46.0,12.45429943,2.053708325,Mega
30.0,6.374571472,2.643270095,Mega
21.0,5.935557327,0.186156177,Macro
33.0,6.308065519,2.636176178,Macro
14.0,6.167699608,0.901902768,Nano
37.0,2.828972458,4.556701242,Micro
98.0,25.83842228,6.986829858,Micro
13.0,4.418317603,0.015489152,Nano
19.0,0.194576476,1.235674585,Mega
11.0,7.374947508,3.609159259,Nano
96.0,34.09118325,6.356479674,Nano
85.0,22.85941276,7.506443292,Nano
29.0,14.64521424,3.724788505,Macro
40.0,13.32266602,2.613952248,Micro
80.0,27.51236249,1.032765641,Nano
42.0,7.277728631,0.277136782,Macro
31.0,6.304845298,0.802279711,Micro
40.0,21.84297247,4.621465773,Micro
65.0,23.29031005,7.389827731,Mega
70.0,23.98839121,3.972950181,Micro
79.0,26.4735364,7.295709647,Macro
42.0,19.99560462,4.136097691,Macro
36.0,0.066122663,0.947359723,Micro
20.0,12.30120609,1.12340663,Mega
84.0,26.01281569,3.027266611,Macro
99.0,29.46090412,3.652058045,Nano
31.0,18.12941166,3.425164997,Macro
87.0,36.25456287,5.905905777,Macro
35.0,6.464550157,1.375936383,Mega
18.0,14.46110551,2.347338423,Mega
19.0,2.386864323,0.60145585,Micro
95.0,33.32069261,3.488541517,Macro
45.0,19.26995186,2.34568982,Micro
47.0,12.13185864,2.877687142,Macro
92.0,27.35483097,6.16496891,Mega
90.0,25.22566644,3.061937926,Micro
91.0,26.28625575,6.917554923,Micro
47.0,2.014777418,1.070821747,Nano
92.0,29.33152301,8.145979085,Nano
99.0,41.96460607,9.476641246,Mega
40.0,17.33275169,0.428533543,Macro
67.0,15.84387923,0.274847731,Micro
27.0,11.58423742,2.547683061,Macro
75.0,28.80884454,6.73194589,Mega
28.0,11.42209084,0.986710374,Mega
29.0,9.487993613,0.250432849,Micro
15.0,8.240898541,4.207676862,Nano
64.0,25.82704983,5.193276624,Macro
18.0,8.61923361,0.380371928,Mega
10.0,1.179966599,0.939788674,Mega
82.0,23.77536877,3.16266164,Macro
58.0,16.22488015,3.386847875,Mega
95.0,24.08392299,3.537059462,Micro
32.0,9.28981776,1.167053883,Mega
31.0,7.047015203,4.181179206,Nano
17.0,9.739491458,3.319238042,Nano
28.0,10.37265122,2.055377225,Macro
22.0,3.268480628,0.009526957,Macro
34.0,5.161887001,0.592363282,Macro
68.0,14.02880622,1.276217736,Nano
88.0,25.78893457,5.871907356,Mega
24.0,5.369133391,0.821603124,Macro
92.0,28.84839121,2.581624373,Micro
26.0,2.411407696,1.128846504,Mega
58.0,18.8625911,7.744558511,Macro
56.0,15.92090337,0.310011712,Micro
48.0,15.83963977,5.286098271,Mega
82.0,31.27216356,7.156201274,Mega
16.0,6.717837678,2.14724259,Micro
49.0,20.77180963,3.689627871,Nano
100.0,30.43535718,5.012795155,Mega
92.0,30.33052366,6.592402221,Macro
36.0,3.478911133,1.239673052,Mega
69.0,23.3830835,6.09007978,Macro
36.0,6.743957107,1.708179361,Micro
47.0,19.3125584,0.574250311,Nano
61.0,28.09411494,4.630805282,Mega
13.0,5.039607861,5.038277048,Macro
20.0,9.578543177,2.141996655,Mega
45.0,12.66662023,1.415740851,Nano
46.0,8.763920379,8.357128383,Micro
25.0,4.097286683,2.29020686,Mega
86.0,29.45326416,4.046313063,Nano
31.0,7.919849465,0.075237086,Mega
40.0,18.44826657,2.240236875,Mega
55.0,20.1870126,5.001959098,Mega
89.0,29.55612297,6.364723126,Macro
98.0,30.10192414,6.11314931,Nano
49.0,17.4557372,3.492273273,Macro
87.0,29.32736229,1.618873632,Nano
47.0,23.26848576,1.478256831,Nano
50.0,18.90277978,0.953107406,Macro
55.0,12.37094913,0.918581511,Micro
55.0,26.77262827,6.89508981,Mega
75.0,22.3029843,5.177042419,Macro
65.0,23.37873921,0.496559529,Mega
17.0,5.915589549,3.679589765,Nano
79.0,23.51057067,2.188926056,Macro
29.0,12.99586641,0.270843681,Nano
53.0,25.04916044,6.471099083,Mega
98.0,33.39717323,7.286840033,Mega
42.0,6.409452082,3.61896382,Mega
22.0,13.1533711,3.584616882,Nano
18.0,15.43683719,1.949948939,Mega
65.0,24.56354623,3.41966808,Macro
13.0,1.825468861,1.445952711,Macro
10.0,9.848337664,3.852180825,Micro
89.0,31.06459542,6.00634362,Mega
48.0,17.88145952,0.076059762,Macro
42.0,11.95627229,1.748785255,Micro
82.0,27.64758545,5.611221835,Macro
81.0,24.53215154,5.363193035,Nano
75.0,30.08100939,6.303425067,Nano
70.0,23.80856837,3.766603039,Micro
71.0,17.14796237,3.407461351,Macro
10.0,7.085628089,0.620930871,Nano
52.0,16.26671791,3.204358716,Nano
54.0,17.88647662,2.236199275,Mega
34.0,8.35330882,0.260972544,Micro
60.0,19.08371682,2.884634332,Nano
77.0,17.33138261,0.414472802,Micro
68.0,17.30522246,3.579885761,Micro
30.0,11.26567713,0.144117014,Mega
79.0,30.0181942,4.184199312,Micro
88.0,34.00584879,5.99737,Mega
97.0,35.16687525,5.677768967,Mega
67.0,16.70537458,2.657607685,Macro
33.0,21.08177132,1.295927415,Nano
38.0,9.479729844,0.386659582,Mega
31.0,9.246981499,2.709764692,Mega
78.0,30.11726533,3.357794085,Macro
41.0,15.88644602,2.913410175,Mega
74.0,26.3268719,0.204875336,Macro
56.0,22.46814636,3.369146029,Nano
80.0,27.53148648,8.330084621,Nano
31.0,9.926309363,2.270709178,Macro
54.0,12.49816459,1.463925159,Micro
68.0,30.35777737,4.303529107,Macro
97.0,32.81499473,6.469135436,Mega
75.0,20.14218343,5.76350789,Macro
81.0,31.38218949,7.024130677,Macro
30.0,15.5239034,2.819391995,Macro
21.0,13.85032361,2.900443085,Mega
82.0,28.75451711,1.621090004,Mega
59.0,13.95053433,0.174759871,Micro
49.0,10.06762616,1.729667405,Macro
62.0,14.94979109,0.274450752,Macro
58.0,28.44384156,6.105705139,Nano
37.0,4.539363375,0.807812497,Mega
33.0,13.92505939,3.029450851,Micro
68.0,20.85748443,5.305812168,Nano
30.0,19.17715593,3.393101262,Nano
23.0,4.290951161,0.999133071,Macro
23.0,6.115897898,2.00102528,Micro
51.0,12.40064246,0.276897522,Macro
97.0,28.72454528,6.334771996,Mega
28.0,7.109081754,0.272962785,Macro
81.0,22.06361159,2.2942489,Micro
95.0,30.79811267,4.432037098,Macro
22.0,12.20577282,0.209628861,Macro
87.0,28.65521764,4.32703635,Mega
57.0,18.0141482,1.533416779,Nano
95.0,33.70899235,4.448986898,Nano
89.0,28.02612122,3.15244949,Micro
21.0,9.687797959,3.394478002,Nano
59.0,13.04265832,1.123624456,Mega
12.0,0.683476114,0.765877712,Micro
50.0,22.48656303,4.686640068,Macro
38.0,10.73453527,0.51088457,Nano
16.0,3.886887275,1.722977656,Mega
95.0,37.64117276,4.268640845,Mega
72.0,20.22131618,6.062822259,Macro
17.0,6.933958113,1.745695372,Macro
43.0,10.50127161,0.545957832,Micro
20.0,4.73382989,3.521101635,Macro
97.0,27.51449463,5.63036929,Mega
93.0,34.37118742,6.494090329,Micro
98.0,31.2897755,4.623306125,Nano
42.0,9.080773683,3.203523671,Nano
